FID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e54,17-02-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e55,17-02-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e56,17-02-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e57,17-02-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e58,17-02-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e59,17-02-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e5a,17-02-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e5b,17-02-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e5c,17-02-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,4,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e5d,17-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,3,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e5e,17-03-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e5f,17-03-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e60,17-03-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e61,17-03-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e62,17-03-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e63,17-03-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,4,1,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e64,17-03-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e65,17-03-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e66,17-03-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e67,17-03-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e68,17-03-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e69,17-03-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e6a,17-04-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e6b,17-04-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e6c,17-04-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e6d,17-04-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,4,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e6e,17-04-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,3,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e6f,17-04-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e70,17-04-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e71,17-04-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e72,17-04-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e73,17-04-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e74,17-04-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e75,17-04-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e76,17-05-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e77,17-05-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e78,17-05-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e79,17-05-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e7a,17-05-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e7b,17-05-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e7c,17-05-2019 00:00:00,7,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,5,7,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e7d,17-05-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e7e,17-05-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e7f,17-05-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e80,17-05-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e81,17-05-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e82,17-06-2018 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,6,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e83,17-06-2018 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,3,0,6,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e84,17-06-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,1,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e85,17-06-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,4,1,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e86,17-06-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,1,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e87,17-06-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e88,17-06-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e89,17-06-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,1,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e8a,17-06-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e8b,17-06-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e8c,17-06-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e8d,17-06-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e8e,17-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,5,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e8f,17-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,6,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e90,17-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e91,17-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,2,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e92,17-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,2,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e93,17-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,1,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e94,17-07-2019 00:00:00,7,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e95,17-07-2019 00:00:00,7,Médiocre,AtmoSud,commune,06088,Nice,3,0,7,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e96,17-07-2019 00:00:00,7,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,7,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e97,17-07-2019 00:00:00,8,Mauvais,AtmoSud,commune,13055,Marseille,3,0,8,4,0,#E31E25
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e98,17-07-2019 00:00:00,8,Mauvais,AtmoSud,commune,83137,Toulon,3,0,8,4,0,#E31E25
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e99,17-07-2019 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,1,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e9a,17-08-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e9b,17-08-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e9c,17-08-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e9d,17-08-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e9e,17-08-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6e9f,17-08-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ea0,17-08-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ea1,17-08-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ea2,17-08-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ea3,17-08-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ea4,17-08-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ea5,17-08-2019 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,2,0,7,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ea6,17-09-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ea7,17-09-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ea8,17-09-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ea9,17-09-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,4,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eaa,17-09-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eab,17-09-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eac,17-09-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ead,17-09-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eae,17-09-2019 00:00:00,7,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,4,0,7,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eaf,17-09-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eb0,17-09-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eb1,17-09-2019 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,3,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eb2,17-10-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eb3,17-10-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eb4,17-10-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eb5,17-10-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eb6,17-10-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eb7,17-10-2018 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,3,0,3,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eb8,17-10-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eb9,17-10-2019 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eba,17-10-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ebb,17-10-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ebc,17-10-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ebd,17-10-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ebe,17-11-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ebf,17-11-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ec0,17-11-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ec1,17-11-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ec2,17-11-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ec3,17-11-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ec4,17-11-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ec5,17-11-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ec6,17-11-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ec7,17-11-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,1,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ec8,17-11-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ec9,17-11-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,2,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eca,17-12-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ecb,17-12-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ecc,17-12-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ecd,17-12-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ece,17-12-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ecf,17-12-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ed0,18-01-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ed1,18-01-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,5,0,3,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ed2,18-01-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,4,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ed3,18-01-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ed4,18-01-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ed5,18-01-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ed6,18-01-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ed7,18-01-2019 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ed8,18-01-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ed9,18-01-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eda,18-01-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6edb,18-01-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6edc,18-02-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6edd,18-02-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ede,18-02-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,4,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6edf,18-02-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,4,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ee0,18-02-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ee1,18-02-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ee2,18-02-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ee3,18-02-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,5,0,4,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ee4,18-02-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ee5,18-02-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ee6,18-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,3,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ee7,18-02-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ee8,18-03-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6ee9,18-03-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,5,0,3,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_6eea,18-03-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,4,2,0,#8DA71E
